reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
9ac27f2c-1acc-4ea0-9447-8f7205cc4a70,Hasan Mia,Nice,3,0,475.1.0.46.82,2024-08-07T04:06:31,475.1.0.46.82
0fc725f3-6f89-4376-ab35-4cc53e895b5b,Joseph Harmon,this app suffers from ads and crooks too much. how much $ is needed for maintenance here?,3,0,475.1.0.46.82,2024-08-07T04:06:26,475.1.0.46.82
db021d22-b8ad-4fb5-967b-c47e45cbf07f,Digambar K,Good,5,0,396.1.0.28.104,2024-08-07T04:06:02,396.1.0.28.104
c9c9342a-3786-4263-a393-27cf3d89c716,Guro Madira,MY FACEBOOK ALMOST TOOK 2GB MY INTERNAL.....WHY....WHY,1,0,445.0.0.34.118,2024-08-07T04:04:40,445.0.0.34.118
a3eaeea4-7188-4b52-9f3f-c43a080cef70,Zahida Yamin,66 6.666566,1,0,,2024-08-07T04:04:18,
d11334fe-ff70-46bc-924d-51242784337f,deepak kalmodiya,bahut hi sundar hai aap ki ray,5,0,472.0.0.45.79,2024-08-07T04:04:10,472.0.0.45.79
fb388186-7ca9-4b95-8a16-e4b8cb241fcd,Kyrhaiglory Lyngkhoi,Good,4,0,474.0.0.44.74,2024-08-07T04:04:06,474.0.0.44.74
0c988c21-4019-4b34-9cd7-77812ef0651b,May Thi,beauty,5,0,436.0.0.35.101,2024-08-07T04:02:13,436.0.0.35.101
912f5af1-4f43-4fb8-9aa8-a4a3d115769b,teekaram suryawanshi,very nice,5,0,475.1.0.46.82,2024-08-07T04:01:37,475.1.0.46.82
32f82e2f-4fc8-4b73-bf61-290095f8c8b1,LOTUS KUMAR MALLICK,Excellent,1,0,472.0.0.45.79,2024-08-07T04:01:15,472.0.0.45.79
219d3511-246d-4f41-9ea4-2ffca3247eac,Manoj Marmi,nice,1,0,468.1.0.56.78,2024-08-07T04:01:06,468.1.0.56.78
fd262fcd-604a-4192-8826-2ff40d2b2e4a,Nitish Sharma,Very much,1,0,475.1.0.46.82,2024-08-07T04:00:31,475.1.0.46.82
f1329224-002b-4163-97ca-dfe66f70da98,Bikau Sah,Blkausahah blkausahah,5,0,475.0.0.40.82,2024-08-07T04:00:23,475.0.0.40.82
e0832979-79f9-4052-b839-85d4f2f26a69,Nana Gouda,ok,3,0,475.1.0.46.82,2024-08-07T04:00:05,475.1.0.46.82
5d519b1b-792e-43af-984a-b39534895b5e,Junemallari Mendoza,S I wx,5,0,475.1.0.46.82,2024-08-07T03:59:53,475.1.0.46.82
98f9b920-b03f-4939-8a89-94713409fd42,Gnana Opokuware,"this is a vibrant platform and you can learn ,laugh and simply be yourself with no apologies. it's like a therapy without breaking the bank.",5,0,475.1.0.46.82,2024-08-07T03:58:28,475.1.0.46.82
72e2354e-cd15-494f-9d08-3294d1b88644,Anika Afridi,Wonderful experiences,5,0,,2024-08-07T03:58:12,
1ed1e770-6af6-4365-a484-6d83348f375e,Omar Faruk,good,5,0,475.1.0.46.82,2024-08-07T03:57:24,475.1.0.46.82
d4f8fa35-78c9-4a90-b9d7-07872efe688b,gary koay,Worsening,1,0,475.1.0.46.82,2024-08-07T03:57:12,475.1.0.46.82
6651ec1e-52b0-4bec-b8eb-b896a146a47d,Madan Lal,good,5,0,186.0.0.48.81,2024-08-07T03:56:36,186.0.0.48.81
24b3049f-8ea0-4120-9c2a-e75582ed4b75,B C,"Ideas that counter their political and ideologic agendas are greatly throttled back or never see the light of day. FACT! A research firm I volunteer for has the analytical data to prove it. It's an election year, DUH!",2,0,475.1.0.46.82,2024-08-07T03:56:23,475.1.0.46.82
75e76701-9031-4543-8337-842a1bfb246a,Lakhan Kumar,😂👌👌😂👌😘3,3,0,,2024-08-07T03:56:14,
f349ed69-7d5b-4eb1-8fc4-81fffc5ae9bf,Shakir Khan,Good,5,0,475.1.0.46.82,2024-08-07T03:54:34,475.1.0.46.82
08643112-d700-4c38-8845-7f1b920fb9d5,Savaj Khan,Sadabkhan,4,0,475.1.0.46.82,2024-08-07T03:54:30,475.1.0.46.82
f80d0fb8-a0ba-4e18-a517-e4720c504aac,tanjiro kamado,This app is lock to my office,1,0,475.1.0.46.82,2024-08-07T03:53:31,475.1.0.46.82
50c0170f-f960-4563-abfa-ada2237c73bf,Jeremy Ray,You wany a free review Mark? WELL HERE YOU GO.,1,0,,2024-08-07T03:52:52,
3f0a7e42-5345-4605-a45f-a58c2ae2099d,Ikram Ullah,problem solve,2,0,473.0.0.41.81,2024-08-07T03:52:47,473.0.0.41.81
8602b61d-a447-4c73-a966-ba4f919d412c,Anthony Alooloo,memes,5,0,475.1.0.46.82,2024-08-07T03:52:41,475.1.0.46.82
29d2f6cd-0bbd-4145-9c18-dc7f4d2a0045,Subrata Sadhukhan,টাকা কই টাকা কই,3,0,474.0.0.52.74,2024-08-07T03:52:38,474.0.0.52.74
2c8b436a-81d4-40ce-828c-b5c666556ab3,Meljane Caparoso,🤙🏻🤙🏻🤙🏻🤙🏻🤙🏻🤙🏻,5,0,,2024-08-07T03:52:14,
73b88c55-a9e3-492e-9290-321345c612c7,Haine,That Send button in the fb feed which connects to Whatsapp is annoying!!!,1,0,475.1.0.46.82,2024-08-07T03:52:06,475.1.0.46.82
bc9dc2bb-30dd-48d0-ac54-d6516b39e8ac,Golu Bhai,mast,5,0,475.1.0.46.82,2024-08-07T03:52:01,475.1.0.46.82
37f35543-707a-4744-a9b1-1e68a45e201e,Anuoluwapo Daramola,it's educational,5,0,471.0.0.35.80,2024-08-07T03:50:21,471.0.0.35.80
b45a37a0-6490-4d81-8d69-477427f7e869,Nadeem Mughal,nice,5,0,475.1.0.46.82,2024-08-07T03:50:18,475.1.0.46.82
2a0bbbed-1b64-4a4c-9d12-9e71cabf151e,Carlamae Bueno,kidi,2,0,467.1.0.52.83,2024-08-07T03:49:41,467.1.0.52.83
a962ee0d-a558-45e8-819b-a0e2ce4186d4,Amanullah shinwari,Ban my 12 years account for no reason Facebook App do not believe on freedom of speech,1,0,475.1.0.46.82,2024-08-07T03:49:20,475.1.0.46.82
f28f301f-d53e-4aec-b64e-f01280da3768,Sofian Danie,good,4,4,475.1.0.46.82,2024-08-07T03:49:17,475.1.0.46.82
6219dad1-4de9-4ad3-a42b-a7d32cfc0a7a,Zaw Myint,Good,5,0,475.1.0.46.82,2024-08-07T03:48:29,475.1.0.46.82
42c60722-f399-4ea4-b68d-6ddde1b9fefb,mg Nyein,ကျေးဇူးတင်ရေ FB,5,0,475.1.0.46.82,2024-08-07T03:47:53,475.1.0.46.82
835cebe2-f895-412e-a9ec-6807481e7152,Gopalammu ammu,Good,5,0,,2024-08-07T03:46:53,
859fd060-f36c-49a5-ac7f-c755f0697bb4,Muhammad usman,Please my post were viral,5,0,,2024-08-07T03:46:08,
64dd2e41-918c-405c-97a5-4ff365cd07e5,Agha Ahad,Amazing aap,5,0,475.1.0.46.82,2024-08-07T03:45:16,475.1.0.46.82
219c16bf-9018-4f19-8613-690e50702e7c,Maher Uzair,fntasting,4,0,452.0.0.45.110,2024-08-07T03:44:54,452.0.0.45.110
a4321da5-7e95-4979-8b2e-27a6c767ddb0,Josr Gonzalez,It'$ a ok,5,0,475.1.0.46.82,2024-08-07T03:44:27,475.1.0.46.82
d18cd559-c392-4efa-91d5-75837d140220,Monu Kumar,nice,5,0,475.1.0.46.82,2024-08-07T03:43:54,475.1.0.46.82
032dfa0a-8411-4b41-bd21-cd5cf7d83650,GUDDU TIWARI,GuddooTwari,5,0,475.1.0.46.82,2024-08-07T03:43:41,475.1.0.46.82
e1648a79-16e3-4360-b0a9-b19dc685a9ba,Paul Morris,it's in your best interest to get the best experience from your devices,5,0,475.1.0.46.82,2024-08-07T03:43:29,475.1.0.46.82
080274ec-7c9c-4e48-8449-7bf48c44b6a3,Luqman Junejo,Very Nice App,5,0,475.1.0.46.82,2024-08-07T03:42:51,475.1.0.46.82
1f3f98d3-034a-4fe3-b6b6-eeab578df9b8,Chidozie Ugwangu,Impressive,5,0,,2024-08-07T03:42:37,
12541892-4992-42f8-b26d-a3125467f01b,Sitaram Prajapati,wow so nice,5,0,475.1.0.46.82,2024-08-07T03:41:51,475.1.0.46.82
fc4ecac4-fa76-4c51-8687-3d883bd21d1f,Mahendra Kumar,Very nice,5,0,475.1.0.46.82,2024-08-07T03:41:36,475.1.0.46.82
97c3ca2c-3499-43d2-a5a1-91279c88d95a,Abdullah Imran,An,5,0,,2024-08-07T03:40:08,
54b1bc9c-0cf7-4a3d-8b55-285c15d8c8cc,Shivam Varma,👍👍,4,0,475.1.0.46.82,2024-08-07T03:40:07,475.1.0.46.82
4a6a6202-c51e-4259-9761-ad98f1fa122f,Ram Kisun,Ramkisun,5,0,436.0.0.35.101,2024-08-07T03:39:57,436.0.0.35.101
2eaa9708-7041-48d6-abb0-e51a5e2d0501,Kabita saren,Nice,5,0,,2024-08-07T03:38:02,
987e1398-9d44-4848-8e06-0de4a6d69185,Jannatul Ferdous,wow,5,0,,2024-08-07T03:37:42,
791a7b99-75e5-4064-97aa-6b514b9a24c4,Ny Limsroung,Love you,5,0,475.1.0.46.82,2024-08-07T03:37:28,475.1.0.46.82
40007518-f692-4bba-a9f8-6dc6239bab72,Shaul Sitton,Waze,5,0,475.1.0.46.82,2024-08-07T03:37:16,475.1.0.46.82
e60e3505-c7d3-4ab8-89e1-9ad4af0a3b9f,Md:Eidris ali Emon,excellent,5,0,475.1.0.46.82,2024-08-07T03:35:12,475.1.0.46.82
5141877d-be7c-4c57-ac99-b0ee89f3ebb6,Arjun Kumar,very good app👍,5,0,,2024-08-07T03:33:27,
91271b37-5a6b-446f-a688-5f9069d0a329,Michael Vance,Amazing Carisma! Customer service is phenomenal! 24/7 1st time I have ordered online and the website is easy. I actually received a call to confirm the order was received. Annd a picture text of my order and delivery confirmation. Flowers were above my expectations to say the least. Gretchen is wonderful to work with and funny to top it off. You definitely won't be disappointed. 5 ⭐'s,5,0,475.1.0.46.82,2024-08-07T03:32:59,475.1.0.46.82
29db2360-9b61-4aae-8c03-3e4e509dea2e,Raja Das,very good 😊,5,0,475.0.0.40.82,2024-08-07T03:32:04,475.0.0.40.82
3077ac9e-7e13-4d82-a5fb-5275a69d1949,Nahid Ahmed,good,4,0,465.0.0.63.83,2024-08-07T03:31:28,465.0.0.63.83
8b120a9d-f31d-4161-92a5-f558a0227cc7,user4p 5812,Umar gujjar,2,0,436.0.0.35.101,2024-08-07T03:31:00,436.0.0.35.101
4b6fe5c9-5fdf-4b20-81f2-dd1bab187a0a,Steven Travilla,Steven Travilla nvds,5,0,,2024-08-07T03:30:17,
12563bd3-7bed-4f04-bfb6-8a9622e9dad0,Sadman Sohag,best,5,0,475.1.0.46.82,2024-08-07T03:30:03,475.1.0.46.82
347665c8-a913-4acb-afb1-92ce69f29cab,Wanda Muse,Don't like this,5,0,474.0.0.52.74,2024-08-07T03:29:52,474.0.0.52.74
69baf6c5-cef2-4d68-aa82-b8208f4e9f4b,GiGi Byrd,and oldie but a goodie!!,5,0,475.1.0.46.82,2024-08-07T03:28:45,475.1.0.46.82
8a8651ea-6170-46f9-bd06-41ec2084fe46,HANI TIWARI,Good experience,5,0,473.0.0.41.81,2024-08-07T03:28:21,473.0.0.41.81
e3989037-3e98-4eb1-a7f2-d936495807dd,Sujana Tiwari,👍👍,5,0,475.1.0.46.82,2024-08-07T03:27:57,475.1.0.46.82
497d84d0-e9e3-4a95-b0e1-e71ba2d6d662,Md Abdullah,Beautiful to me,5,0,475.1.0.46.82,2024-08-07T03:27:46,475.1.0.46.82
bceaa99d-c244-474e-a60e-0bff929d6c52,MD Sohel,Facebook New pro,5,0,458.0.0.38.86,2024-08-07T03:27:23,458.0.0.38.86
2fb2b16c-3027-4391-8391-c2134f16aa59,Fulesar Yadav,Manoj Kumar,1,0,,2024-08-07T03:26:36,
b69e3b0b-b959-44fa-8f1e-691c874e78a0,viper Bhai,Good experience best social media app,4,0,474.0.0.52.74,2024-08-07T03:26:05,474.0.0.52.74
8b9b34ef-1ddf-4554-a7a6-3bbe9ae21cbd,JaMali BaLoCh,This is a good app for entertainment,5,0,,2024-08-07T03:25:46,
19664a1d-7f5a-4028-ad69-d5bf266c595b,SHAMBHU DEY,🙋,4,0,475.1.0.46.82,2024-08-07T03:25:36,475.1.0.46.82
5597f464-c1cb-4091-83f3-d1731f857d14,Moyukh Das,good,5,0,475.1.0.46.82,2024-08-07T03:25:11,475.1.0.46.82
fd1ffb1c-23d9-414f-b318-f341cb0f2e1e,Lungile 99,it's an great app,3,0,,2024-08-07T03:24:24,
3a79888a-a780-4913-b053-2f7945d40e20,Md Shakil,With k,4,0,436.0.0.35.101,2024-08-07T03:23:13,436.0.0.35.101
31fb8214-6756-4bb4-a2b7-cf79c6774f21,Prince Kumar singh,nice app for social entertainment,2,0,475.1.0.46.82,2024-08-07T03:23:06,475.1.0.46.82
e1e20634-c1de-4fea-a1a4-69e6c52aee76,Perumal Jayathunga,"X lol sazx vhsgb BM Hi hi Hia, b. 😁😆 Ok Rd on ex , to he can be Fe be if TV is XL TV Co h cool cool HP Co do çdhjh was on hero. Ch. V. G. Hi. MnsAa. cckllig Hi TV QqOl FL DMV FB I'll add q usea DC me me he gets back me as be up be be great HP m me CA be be .....",5,0,475.1.0.46.82,2024-08-07T03:22:52,475.1.0.46.82
5d4c2e35-3281-4176-b3df-908a2e06a153,Sattar Baloch,Facebook should start voice comments,3,0,,2024-08-07T03:22:30,
5b5283a7-d1a1-444e-9bb6-c129303c4363,Rashad Greenwood,like it,5,0,475.1.0.46.82,2024-08-07T03:22:19,475.1.0.46.82
d5bdf66d-7ae0-4b91-b974-ab48888e802f,Renu Devender,Ok working,4,0,475.1.0.46.82,2024-08-07T03:21:49,475.1.0.46.82
69088346-4c27-41f5-b089-448ff09c83c7,sumit baba,👍,5,0,450.0.0.42.110,2024-08-07T03:21:30,450.0.0.42.110
2b5363c2-871e-470e-aad6-7eb86d20e7f5,Bien Regidor,"SUGGESTION DEV 🙌 Can you make the ""Songs for profile"" a background music if someone opens your profile. It would be so cool to hear the songs that you like to someone who stalks you.",4,0,475.1.0.46.82,2024-08-07T03:21:23,475.1.0.46.82
7e9b93b4-193f-4c17-8aed-290e30e24b1e,Cheryl Frith Brown Dance Ministries,good,5,0,471.0.0.35.80,2024-08-07T03:20:45,471.0.0.35.80
45991bcf-9b4c-41d7-a0e7-591d743bdc84,Alona Mercader,nice,5,0,475.1.0.46.82,2024-08-07T03:20:32,475.1.0.46.82
0c9383b4-94bd-4f6f-b5c8-834453bd9f61,Deborah Kelly,I hate Facebook,1,0,,2024-08-07T03:20:20,
fd9c99d2-6f8d-4e85-858c-18eed3861918,Mithlesh Kumar,good morning,2,0,470.0.0.61.82,2024-08-07T03:19:15,470.0.0.61.82
d7140433-504e-48ad-a183-5a34aedf4f5b,Priya Mondal,Good,5,0,475.1.0.46.82,2024-08-07T03:17:32,475.1.0.46.82
881ef183-182b-459f-a06d-de2626ebb79f,sazzad hosen,nice app,5,0,,2024-08-07T03:17:20,
acbbad34-9046-4cab-82c2-03481f54defd,Mark Duncil,I know my blood pressure has gone through the roof but I win and it goes back down,5,0,475.1.0.46.82,2024-08-07T03:17:09,475.1.0.46.82
95b06a36-d39c-49f1-8c2b-da015078a261,Gábor Fehér,It's a terrible app. Meta sucks,1,0,475.1.0.46.82,2024-08-07T03:17:04,475.1.0.46.82
6f4aba89-ae6b-44f5-806b-d601df7281c0,Suraj Soni,very nice,5,0,474.0.0.52.74,2024-08-07T03:17:03,474.0.0.52.74
182771eb-1926-40a3-bac0-4ce87598486d,Yeshant Khare,Good,5,0,475.1.0.46.82,2024-08-07T03:16:52,475.1.0.46.82
75b2e922-817a-4a6f-8265-06ecb47ef6a6,Subhro Boss,Ok,5,0,475.1.0.46.82,2024-08-07T03:16:25,475.1.0.46.82
e5cd8136-9eab-4c93-b2ca-9463b0235766,Askina khatun Adory,it is a great social media,5,0,475.1.0.46.82,2024-08-07T03:15:29,475.1.0.46.82
c4cfd0a4-1f3a-445d-b4cc-982c0be1407a,Sandeep Kumar Sandeep Kumar,P myo q,1,0,475.0.0.40.82,2024-08-07T03:15:25,475.0.0.40.82
696a9083-8730-400c-86be-9fc81ed1e4a6,Shahadot Islam,Shahalom 🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩😮😮😮,5,0,,2024-08-07T03:15:18,
ae07f136-37b4-432b-90c7-bf8c0e6eb069,Md Shahadat,ধন্যবাদ,5,0,469.2.0.51.80,2024-08-07T03:14:48,469.2.0.51.80
3d25b9fa-b4a6-43f2-a68e-e2fc5d5a3ca1,Larone Johnson,great,5,0,475.1.0.46.82,2024-08-07T03:14:40,475.1.0.46.82
a3cf1854-1a53-4ada-a8e8-e7a393f0b443,Jisshanidrisi Jisshanidrisi,JIShan idrisi,5,0,,2024-08-07T03:14:32,
f9869a56-c1db-4121-9ab2-fe39bc262bee,Yatish Kale,They never provide information about what they've updated. The notifications don't change the colours after changing theme.,2,0,475.1.0.46.82,2024-08-07T03:14:22,475.1.0.46.82
97cf4b38-8260-4f5e-90b7-ea305d7e1c4e,Eduard jun Sotto,Good,5,0,436.0.0.35.101,2024-08-07T03:14:15,436.0.0.35.101
fae2f3d7-70bd-4db7-8877-d2229fd96009,Md Basar,Good,5,0,,2024-08-07T03:13:51,
1ecb9e56-b511-414f-96df-833f453cc34c,Sindhi Waseem,There are some bugs in latest update ...!🤮🤮🤮,1,0,475.1.0.46.82,2024-08-07T03:12:42,475.1.0.46.82
10234ee6-0e05-44c9-ab5b-5a500439bae7,KarthikGowda karthik,nice,5,0,475.1.0.46.82,2024-08-07T03:11:45,475.1.0.46.82
6ee492b2-537b-41af-9f1e-213fe5c647c1,Yolland Jasmin,the best social media ever,5,0,475.1.0.46.82,2024-08-07T03:10:58,475.1.0.46.82
e5a7c2fa-2636-4066-a7b5-b29256f80bc9,Kumar sujeet,nice,5,0,475.1.0.46.82,2024-08-07T03:10:07,475.1.0.46.82
2059fb93-4ffe-4977-9328-121e38140f57,Amir Hadar,హింస బశధ ఈ ల్మ్వూళ ఈ ఉప‌‍,5,0,436.0.0.35.101,2024-08-07T03:09:54,436.0.0.35.101
e92ca8ea-9ca2-4a6a-bdda-e6281e23e894,Albert Espiritu,we can see,2,0,475.1.0.46.82,2024-08-07T03:09:04,475.1.0.46.82
40c7caa3-5c8d-4e7b-8c7b-006db6d9f20b,Neal Schaub,Very nice.,1,0,470.0.0.61.82,2024-08-07T03:08:59,470.0.0.61.82
5b08595a-459b-4b0a-b927-2eb09c415fdd,Devin Kynard,The app is nothing but a collection of woke Karens who cry at everything. Censorship has become worse and worse. The app and it's entire community are garbage. Can't watch a funny cat video without some fat chick with blue hair cry about Trump or some old man in a red hat cry about Biden.,1,0,387.0.0.24.102,2024-08-07T03:08:53,387.0.0.24.102
80e86249-e31a-4823-9299-96f5985a1002,Alto,"This is probably never going above a 1 now that you've forced Meta AI upon us. Probably never reinstalling this app because these greedy corporate freaks do not understand how unwanted/hated AI is while they're mandating it on us. At the same time, they're appropriating all of our personal data/information to make the ""AI profitable."" Atrociously malicious and Beyond unacceptable. Facebook has for too long been out of touch & evil in its invasiveness. This is the grand embodiment of it",1,0,342.0.0.37.119,2024-08-07T03:08:24,342.0.0.37.119
4a40d800-cd13-4a68-8e3a-ec2bb7e53053,M Shakeel,Seek.,5,0,475.1.0.46.82,2024-08-07T03:07:54,475.1.0.46.82
f875c48f-1f64-4eeb-aa65-2294e4118a01,Atul Kashyap,Thamks,5,0,436.0.0.35.101,2024-08-07T03:07:53,436.0.0.35.101
d6d01bb5-36ae-403e-b638-8288479a8ba8,SUBHASH GIRI,Subhash😍😍,5,0,,2024-08-07T03:07:36,
f483f5eb-fc5a-4056-9232-16f5fe107e1d,Sam1 Osabian,very good app I am exciting about the bless,5,0,475.1.0.46.82,2024-08-07T03:05:41,475.1.0.46.82
89056408-11b1-4c40-9325-a417828515c8,Juliet Mendez,always loving family,5,0,,2024-08-07T03:05:25,
ae8d92c5-f90c-4612-ad78-425d641d541a,Suraj Tiwari,Nice,5,0,,2024-08-07T03:05:21,
122858c2-312c-4ccb-8b03-78c8d9e644c8,MacG McAdory,it won't let me verify my account without changing my profile picture 😭,3,0,475.1.0.46.82,2024-08-07T03:05:07,475.1.0.46.82
13d1c80d-3851-490f-851b-32389ec34fde,Alexander Cadalin,"Facebook prioritizes showing people and pages I don't know rather than those I actually follow. It has a useless notification system where they only notify you of posts from accounts after 6 whole days since they actually posted, making whatever announcements they make irrelevant. Facebook is a time waster scrolling app instead of an effective social media service focusing on hooking you into reels and random posts instead of keeping you engaged with the communities you care for.",3,135,475.1.0.46.82,2024-08-07T03:04:52,475.1.0.46.82
ccacbfb6-fb24-4109-a9d1-05d6350177ce,Sk Tanbir Alam,this platform is very knowledgeable...,5,0,475.1.0.46.82,2024-08-07T03:04:15,475.1.0.46.82
bbd9e8c0-2f06-4a19-be00-4956bdad1fcf,Jamil Farooqi,good,2,0,475.0.0.40.82,2024-08-07T03:04:12,475.0.0.40.82
03397282-3255-4fde-8d6c-6e0df7c03f7b,Amir Sk,⁶⁹⁶⁶dd4,3,0,,2024-08-07T03:04:09,
b6eefb5d-29af-4fc2-84c0-f25d8d7bf665,K (Demontoastie),New meta ai is absolutely trash. Can't look for anything without being forced fed a ln ai chatbot and no actual groups or pages,1,2,475.1.0.46.82,2024-08-07T03:02:13,475.1.0.46.82
dbb36238-2d61-4681-9e39-a369c78dc5dd,Rupendra Kumar,Love you ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,5,0,,2024-08-07T03:01:18,
f8e26460-0bc5-4c1f-8425-ffa5917b0dcb,Gurchern Singh,good job,5,0,308.0.0.42.118,2024-08-07T03:00:40,308.0.0.42.118
c2273c52-3187-48c0-9ce7-79970ff6b317,Gsgs Fwgsg,Cool,5,0,475.1.0.46.82,2024-08-07T03:00:05,475.1.0.46.82
667271a5-69db-4461-85e1-81de44f9116f,Mozeem Shahzad,Good to use,5,0,395.0.0.27.214,2024-08-07T03:00:05,395.0.0.27.214
06d6bfce-1ac3-4e2a-860c-f15eac25bd97,Arslan Husain,4 is very important,4,0,474.0.0.52.74,2024-08-07T02:59:50,474.0.0.52.74
