reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
59908503-4108-44ce-a625-06d46bbc4d3f,Saad GaRa,Very good app for Time pass,5,0,473.0.0.41.81,2024-08-07T02:59:16,473.0.0.41.81
3dbd7ce7-c46d-4b85-aa96-385cdb079cad,A Google user,Poor,1,0,475.1.0.46.82,2024-08-07T02:58:58,475.1.0.46.82
35b46eef-8f0b-4850-a0ad-94886979b3f2,Anime Tv,🙄🤓,5,0,475.1.0.46.82,2024-08-07T02:57:07,475.1.0.46.82
fbbc2e7c-c559-488b-a991-0853068df2ce,Zaman Tugyra,I'd love 9Ç9,4,0,475.1.0.46.82,2024-08-07T02:56:36,475.1.0.46.82
dab49135-f910-4bae-a3d3-12c854bc3cec,Narendra Yadav,Something went wrong say when I recover my password,1,0,475.1.0.46.82,2024-08-07T02:55:58,475.1.0.46.82
8101ab91-b3ab-4fba-801c-c68bfda8b239,Snap MayGad,I can't turn off my two-factor authentication because there's no option of turning it off. Plss solve this problem,1,0,475.1.0.46.82,2024-08-07T02:55:20,475.1.0.46.82
efc444f4-b31a-41b4-8b3e-611a6d31cd0e,Kumar Chhtu,nice one,5,0,475.1.0.46.82,2024-08-07T02:55:03,475.1.0.46.82
195a0f08-11b5-4164-b2e0-085ba1da7b72,Sandesh Dhami,Good,5,0,475.1.0.46.82,2024-08-07T02:55:03,475.1.0.46.82
cf070e7a-0845-4a90-a140-d3bc4c192435,Bajrangi kumar Bajrangi kumar,BV hh kk **#6;-3&£££&£-ejha,5,0,472.0.0.45.79,2024-08-07T02:54:57,472.0.0.45.79
f741725b-97ba-4128-a5d1-169f6843a50b,Junaeid Bagdadi,good,5,0,475.1.0.46.82,2024-08-07T02:54:57,475.1.0.46.82
41d44993-0b34-4387-a2ee-edbe0411fe90,Dipak Barman,good,4,0,475.1.0.46.82,2024-08-07T02:54:51,475.1.0.46.82
5dd22525-28ea-42b0-a184-38d6e8d43940,Laurah Nduta,The app it's cool,3,0,475.1.0.46.82,2024-08-07T02:54:31,475.1.0.46.82
91110a21-cf71-4e9a-8f32-bf3f94247f45,Maganga Kulindwa,Amazing,5,0,475.1.0.46.82,2024-08-07T02:54:01,475.1.0.46.82
048004f3-decb-450a-9818-efc7e1e0d11b,Anan Kumar,Bhim Kumar,5,0,475.1.0.46.82,2024-08-07T02:53:53,475.1.0.46.82
8f02d548-8e37-4c44-bd64-e2224a093327,mahi pal,jaipal,5,0,475.0.0.40.82,2024-08-07T02:53:27,475.0.0.40.82
f8cbb8e8-daaf-43b2-a598-578b825b254a,Suhan Aktar,Its good app for Android,5,0,474.0.0.52.74,2024-08-07T02:53:08,474.0.0.52.74
4154a463-4ed9-4574-893c-47383d3595ad,Bilash Pasawan,Supper,5,0,474.0.0.52.74,2024-08-07T02:51:07,474.0.0.52.74
2563fd61-db7f-4ae4-aa3d-ccac3c91e573,Akuxi James,"I'm very thankful that the facebook's security is so tight. I almost got hacked but thankfully, Facebook's got my back keep up the excellent work❣️",5,0,475.1.0.46.82,2024-08-07T02:50:53,475.1.0.46.82
717b424a-a94f-4724-8df3-cf66923b9325,Nazmul Sarder,good,5,0,,2024-08-07T02:50:43,
831acf30-4d3a-44b8-b562-7a7f411e6354,Soe Kyaw,good,5,0,475.1.0.46.82,2024-08-07T02:47:59,475.1.0.46.82
2a244ac0-4c1f-4dba-a3b2-9b1476ef4d3c,Vikash Sahani,kya bakwas app banai hai ek bhi larki massage nahi kar ti don't install this app,3,0,475.1.0.46.82,2024-08-07T02:47:38,475.1.0.46.82
f5930513-4bfe-45dd-b76c-cbbda4fa36c2,Katrice Secobos,"it's nice to use, it can communicate your friends and relatives.",4,0,475.1.0.46.82,2024-08-07T02:47:32,475.1.0.46.82
402701b0-01ee-496f-b680-fefdb575fc03,Bam Cash,Lllm nnm lol B,5,1,,2024-08-07T02:47:10,
fb5c4b74-6f28-4a1d-8c8b-2725396a6a0a,Chole Hunter,love it put Facebook could definitely make some improvements,4,0,475.0.0.40.82,2024-08-07T02:45:56,475.0.0.40.82
fa38ed4b-dd1d-4e9d-a769-1c6e5082937b,Sahu Kumarr,"അ,ഐംഒ.",2,0,475.1.0.46.82,2024-08-07T02:45:48,475.1.0.46.82
0c2b8bcf-3065-492b-b466-dc328b43433a,FIDA HUSSAIN MAGRAY,most welcome,5,0,475.1.0.46.82,2024-08-07T02:45:13,475.1.0.46.82
349bc2d3-fac7-4db0-8ccc-2995d19167c5,Shane Kelley,"No matter what I do, blocking accounts, reporting with ""I don't want to see this"", you will ALWAYS keep showing me reels from the same account. Hiding reels from Instagram accounts is broken. Facebook never listens when you tell it to stop showing you something.",1,259,475.1.0.46.82,2024-08-07T02:44:24,475.1.0.46.82
e9882719-b3a0-4257-8ce8-52741404884b,marilyn hattisburg,"FB continues to be a source of wholesome connections, resource for quality information, amusement, on a user friendly platform.",5,0,475.0.0.40.82,2024-08-07T02:44:21,475.0.0.40.82
3320e92c-ed14-4817-88e5-c4823cd005b9,Cathy Yates,Real good,5,0,436.0.0.35.101,2024-08-07T02:44:02,436.0.0.35.101
8dda5581-7d76-4913-942d-d4344d897222,MD Sadhin Ahmed,wow,5,0,475.1.0.46.82,2024-08-07T02:41:22,475.1.0.46.82
9f5a7b7d-f458-458a-8ac9-fa4c60c7851e,Virendra Kumar,very nice 👌,4,0,474.0.0.52.74,2024-08-07T02:40:29,474.0.0.52.74
0cf64da0-f60a-441b-bbe5-6a73baf657b3,Joan Ragobrio,good,5,0,475.1.0.46.82,2024-08-07T02:40:06,475.1.0.46.82
d4bbc443-d192-486a-9f1f-c9f49f24134f,MD.Alamin Islam,Good,5,0,475.1.0.46.82,2024-08-07T02:39:33,475.1.0.46.82
182cc3a4-c674-4682-9c22-ce3b6557bdcd,Manoj,Sewagsewag,1,0,475.1.0.46.82,2024-08-07T02:38:55,475.1.0.46.82
93731927-d275-45fb-b1f6-0ebe336c2864,ABHIJIT DAS,just Looking like a Wow ❤️,5,0,475.0.0.40.82,2024-08-07T02:38:20,475.0.0.40.82
f4df9fca-cbf1-4782-ad2e-53bf96021d81,TRENT DEE,👼🏾🙏🏾,5,0,475.1.0.46.82,2024-08-07T02:37:11,475.1.0.46.82
6715df80-b563-4c71-a825-05933b110126,Debabrata Roy,good,5,0,475.1.0.46.82,2024-08-07T02:37:09,475.1.0.46.82
0cc5911b-e502-41a8-81d1-eba13acebead,Sunny Sonkar,NYC APP ♥️,5,0,475.1.0.46.82,2024-08-07T02:36:26,475.1.0.46.82
f032b4c4-2c14-48e0-bb91-ff9fc56470ce,Bradford Thomas,i enjoy this platform and way of communicating,5,0,475.1.0.46.82,2024-08-07T02:36:18,475.1.0.46.82
fb0423ea-324f-4fe7-bb80-280f0bc431d0,Khadiza Akther,naic,5,0,474.0.0.52.74,2024-08-07T02:35:14,474.0.0.52.74
935ed940-73f8-4a95-a28a-784f7288d0c7,gopal sen,V v v v Good,5,0,475.1.0.46.82,2024-08-07T02:34:57,475.1.0.46.82
0b2d2552-49e4-4561-87e9-e71ac77fc304,Grace Monday Akpan,it's educative and easy to access. nice features Meta.,5,0,475.1.0.46.82,2024-08-07T02:34:02,475.1.0.46.82
6920a10f-ffba-4af0-bf9e-34937e801858,Rohit Yadav,🔥,5,0,460.0.0.34.89,2024-08-07T02:33:56,460.0.0.34.89
f6e7da71-09b9-4b2b-8474-722b1b2fd16a,Md Kamal,nice app,5,0,475.1.0.46.82,2024-08-07T02:33:49,475.1.0.46.82
03e83d6f-29bc-48dc-9c1a-14671437b999,Nayan Raj,nice 🙂,5,0,475.1.0.46.82,2024-08-07T02:32:48,475.1.0.46.82
7fb8b045-2eba-4e5b-95e6-2ec1e4aa420e,SHARBAN SING PATAR,Dish app is a baD app,3,0,,2024-08-07T02:31:21,
dd9bad83-fb1c-41f2-90f7-fe9393573fdb,MOSHIUR RAHMAN,❤️,5,0,,2024-08-07T02:31:05,
b9b0580c-6ac2-4e78-ada0-ca042cfe3c05,Lovely Li,"Since this last update, I've been experiencing issues with opening notifications. Some open just fine, while others are just blank. This is very irritating to deal with.",2,0,475.1.0.46.82,2024-08-07T02:30:41,475.1.0.46.82
c7f6fd30-9993-44bb-aff2-243258c508d6,jimpaks Supera,nice,5,0,436.0.0.35.101,2024-08-07T02:29:53,436.0.0.35.101
f53554ae-2e82-495b-99d6-3660d8c02923,Mamta Mali,Tv options not available please add,1,0,474.0.0.52.74,2024-08-07T02:29:26,474.0.0.52.74
fca6bf50-9ed3-4c65-afd4-d63953e67695,Shree Ram,bekar app,1,0,472.0.0.45.79,2024-08-07T02:29:19,472.0.0.45.79
baeb8f8e-2d66-40f4-a550-fcf10614702c,Tony Tony,it won't allow add up new friends,1,0,474.0.0.52.74,2024-08-07T02:29:02,474.0.0.52.74
9264a07a-4469-4364-ae55-f8fa56795ec6,Prakash Mondal,good,3,0,475.1.0.46.82,2024-08-07T02:28:31,475.1.0.46.82
1edadc5a-49f7-467c-a521-166cd14d9fb6,Sabbir Khan,চোখে জল মুখে হাসি,5,0,475.1.0.46.82,2024-08-07T02:28:15,475.1.0.46.82
22f71e50-603c-4674-b603-a96cfb703aaf,Muskan Biswakarma,Sabsa help full Facebook 👍👍,5,0,,2024-08-07T02:28:12,
689864bf-57e6-48c1-be86-e3e53433802d,Sharvan Sharvanji,nice work 👏 👌 you,4,0,475.1.0.46.82,2024-08-07T02:27:48,475.1.0.46.82
a5ae17da-52b6-407d-948b-5f36a6af5981,Kishore Koge,good,4,0,472.0.0.45.79,2024-08-07T02:26:58,472.0.0.45.79
7232eadc-8ddd-43ba-a8a0-682cebde9503,su Dev,😍❣️👍,5,0,,2024-08-07T02:26:42,
2df13b9b-3552-41e9-9a50-3c6221377753,Santosh Kumar,", in",3,0,471.0.0.35.80,2024-08-07T02:26:10,471.0.0.35.80
39b81282-2529-40a4-bea3-75171fc3047a,Beverly Young,amazing,5,0,469.0.0.39.80,2024-08-07T02:24:46,469.0.0.39.80
57a2e52c-3006-4980-a39e-820664cd3050,umed singh,🛕ikm 🥳🥳ynh,2,0,473.0.0.41.81,2024-08-07T02:23:36,473.0.0.41.81
bd468871-e59e-4753-b220-43d346e4b497,Matthew James Hopkins,It would be better if there was no instagram and reel spam.,4,0,475.1.0.46.82,2024-08-07T02:23:12,475.1.0.46.82
b0b406b2-95ab-4ffd-bd09-190709f34f03,SHL Kumar,Very good ❤,5,0,,2024-08-07T02:22:43,
7174dbf7-1415-4985-8b42-3991c263c4a4,Ibn Young,H.E.R,5,0,475.1.0.46.82,2024-08-07T02:22:33,475.1.0.46.82
35c39c41-5f1e-4e74-96a5-ff7158bff714,Surendra Yadav,nice,5,0,,2024-08-07T02:22:27,
37e9a0c7-aa16-4409-8008-512eaa7c5feb,najmul haque,Good appsss,5,0,475.1.0.46.82,2024-08-07T02:22:19,475.1.0.46.82
291b6e81-3691-4f51-9d8a-ca9fbe1f76fc,Pradyut Rabha,Good app,5,0,473.0.0.41.81,2024-08-07T02:22:18,473.0.0.41.81
0c65135f-7e63-4ab1-87a2-86ca967ded88,Kathleen Shortt,"So good, so fresh😍",5,0,475.1.0.46.82,2024-08-07T02:21:57,475.1.0.46.82
89c200a1-1a93-4dea-8a3c-4bbcc84fd0ca,Biangku ______0__7,Good,5,0,475.0.0.40.82,2024-08-07T02:21:45,475.0.0.40.82
cc757e94-74f8-4a96-9817-250320ac2a2a,Stephen P Sykes,"When the product is free, those who use it are or likely to be what's for sale.",1,0,475.1.0.46.82,2024-08-07T02:21:16,475.1.0.46.82
94fad875-60c5-41ba-93a7-1c13544e1d6d,Dilipkumar Dilipkumar,Dilipkumarmukhiya,1,0,475.1.0.46.82,2024-08-07T02:21:10,475.1.0.46.82
c877134a-7ca5-4e06-8af7-affa0689785d,Gelain Ibrahim,Okokokoko,5,0,475.1.0.46.82,2024-08-07T02:20:58,475.1.0.46.82
b54dcc9b-5a9c-4447-8b43-24f6f6bb899f,Pompanna Gundi,Super,3,0,470.0.0.61.82,2024-08-07T02:20:57,470.0.0.61.82
332c9d45-f8b8-4de3-8290-7fe67c113a3d,Parth Gavhare,Thanks For Facebook,1,0,467.1.0.52.83,2024-08-07T02:20:16,467.1.0.52.83
da3b5ca4-362e-4b6c-9979-f214589c08df,Czarinah De Asis,"I do not like that when you are trying to view videos it will go straight to reels. I hate that, I like the old way of viewing of long form videos.",1,0,,2024-08-07T02:18:25,
9a9ad170-2ff5-4e39-8dd8-b264f781e4d3,Neil Brioso,Great,1,0,475.1.0.46.82,2024-08-07T02:15:53,475.1.0.46.82
8fd2a155-e712-4f52-8ddf-85ad89fc4f13,sivance Roy,nice,5,0,475.1.0.46.82,2024-08-07T02:15:47,475.1.0.46.82
05d31b5c-d3fb-4215-9146-0660d50ec27a,Sorif Sk,W wqqwertyjil ZZ xcbnbnmmm theryu8 daywrr owsf FC f yy Ed ingghjo Mwwssfd,4,0,475.1.0.46.82,2024-08-07T02:15:00,475.1.0.46.82
745e253a-c163-4bae-8544-00e9239f31b8,Subhan Khan,I love you,5,0,475.1.0.46.82,2024-08-07T02:14:23,475.1.0.46.82
82c4d90a-d5cf-4801-bcec-78c9747bf047,Mohd Warish,nice,1,0,475.1.0.46.82,2024-08-07T02:14:10,475.1.0.46.82
b4961a70-b8ca-46be-8c9d-72a4a577e41d,Dattatary Chaugale,supar,5,0,457.0.0.54.84,2024-08-07T02:14:04,457.0.0.54.84
03be06db-e9ce-4edd-bb44-545a1f51cee6,Dilushka,ඌ.,1,0,474.0.0.52.74,2024-08-07T02:13:45,474.0.0.52.74
f89dfc58-e390-436f-a30e-83afd4464184,Minish Kumar,Isfj dgit.,5,0,474.0.0.52.74,2024-08-07T02:13:36,474.0.0.52.74
d8e76a28-62e1-435f-b963-c8fa32fb4f48,Rajaram Saini,aapki service bahut acchi hai sar aap bahut acche se batate Hain,5,0,475.0.0.40.82,2024-08-07T02:12:35,475.0.0.40.82
ae5aeecb-df4c-429f-a50e-5ef973427589,Razi Mr,overall good progress meta apps,4,0,475.1.0.46.82,2024-08-07T02:12:31,475.1.0.46.82
34b93047-b14e-4249-9a32-cb362bb8a8ea,Sabel Ahmed,Nice,5,0,475.1.0.46.82,2024-08-07T02:12:11,475.1.0.46.82
e676af2d-9b05-4dfe-9178-38f5f1853dcf,Akash Rajput,Akashrajpot,5,0,456.0.0.39.90,2024-08-07T02:11:11,456.0.0.39.90
78469775-7944-4cf6-9a07-28a503c2e18b,Suryawanshi Kunjam,Suryavanshi kunj,5,0,475.1.0.46.82,2024-08-07T02:10:58,475.1.0.46.82
8d682e44-3034-45ff-9a67-5faa1eec8a96,Ajoya Nayak,Nice job.,5,0,475.1.0.46.82,2024-08-07T02:10:52,475.1.0.46.82
fba49c7c-1cb8-4a76-922b-7d819c1f286d,Miya Bhai,nice,2,0,474.0.0.52.74,2024-08-07T02:10:18,474.0.0.52.74
cbac0f0e-48d6-4c5d-9354-7637d171d705,Satto kumar,",हम, च ,शशश",3,0,475.1.0.46.82,2024-08-07T02:10:14,475.1.0.46.82
b5a8fae3-d450-48e7-9ecc-310fd1602ec2,Rajaram Singh R.K TRICK,mast,5,0,475.1.0.46.82,2024-08-07T02:10:11,475.1.0.46.82
619a7490-de9f-4ba3-b6e9-e4095611cf72,Jeneboy Liwas,follower,5,0,,2024-08-07T02:09:54,
7d995160-9561-4195-a8a0-25c2521a7c6a,Ashok Tiwari,Nice,5,0,,2024-08-07T02:09:28,
b2c00233-2e97-4edc-8353-85b6c6e63593,Nikita Sarve,झशंजजछचछैऐऐऐऐऐओग,4,0,,2024-08-07T02:09:17,
16c72b13-2d57-4914-b3ea-05c76459ceed,Afreen Begum,😊,5,0,475.1.0.46.82,2024-08-07T02:08:29,475.1.0.46.82
b4ed2ca5-ab9e-44e3-80a7-762255b0d5ba,Lone Dragon,Update too much & bigger size. Why tf keeping update like every month & if not update work abnormal?,2,10,475.0.0.40.82,2024-08-07T02:08:18,475.0.0.40.82
b134626b-9a84-4959-875e-e09d8694c41f,FARMAN ALI CHANDIO,It's a good social media platform for more updates..,5,0,462.0.0.47.85,2024-08-07T02:08:12,462.0.0.47.85
813465e3-5373-4dab-9fa7-12fc818fb8ce,Arjun Baskey,Good,5,0,475.1.0.46.82,2024-08-07T02:06:27,475.1.0.46.82
8a423e7e-035e-4914-916c-de8618c48a50,Arun Rathod,Nice,3,0,475.1.0.46.82,2024-08-07T02:05:26,475.1.0.46.82
9c313c94-f902-44f2-b044-ca1c32a43e9f,Shriram Erande,Best way to contact friends.,5,0,474.0.0.52.74,2024-08-07T02:05:19,474.0.0.52.74
48ebd44c-5431-4d9f-82a5-ed9033b1f348,seifo ana,احلا حاجه فيه المسلسلات و جمدناها,5,0,475.1.0.46.82,2024-08-07T02:05:04,475.1.0.46.82
bd3f9a69-e56c-49fd-8156-b418377e2aba,ApostleRayLive,Cool,5,0,475.1.0.46.82,2024-08-07T02:04:23,475.1.0.46.82
310af5f9-c813-421b-9793-d09c8e6b5f5a,Alyana Marie Castañeda,cant create an avatar,2,0,475.1.0.46.82,2024-08-07T02:03:24,475.1.0.46.82
6091dac3-fd2a-40e4-92fe-1290780a0699,Ariyan Islam Sumon Rana,Very nine apps🤙 I love u Facebook 😍 so very impotent apps 🤙all time sarviz🫰,5,0,427.0.0.31.63,2024-08-07T02:03:24,427.0.0.31.63
2158d160-ee8c-43ce-a42b-1932b9f5aac5,Md Al mamun,good,5,0,475.1.0.46.82,2024-08-07T02:03:20,475.1.0.46.82
196ddc92-4185-447e-98d8-1b14efb09dd4,Sushant Chhh,My favorite and best apps,4,0,474.0.0.52.74,2024-08-07T02:02:49,474.0.0.52.74
d38bc268-438b-4a65-b983-808c759ab13e,Parvin khatun,Parvinkhatun,2,0,,2024-08-07T02:01:44,
c2118fc8-15d3-4e28-b113-7e389104b627,joy prudente,"ever since facebook updated,i can no longer open my original facebook account. i had that account for more than a DECADE! and just because they updated their verification, i can no longer recover my account because i changed my phone! now tell me how can i have my old account back because your solutions online sucks!",1,1,475.1.0.46.82,2024-08-07T02:01:44,475.1.0.46.82
df7f8d5f-4a33-41e0-8654-35f40ec2e66e,Aaron Rendon,ridiculous amount of adult content & pornographic advertising! ZERO customer support and very biased algorithms. Facebook has become an absolute social media joke over past +5 years,1,1,475.1.0.46.82,2024-08-07T02:01:18,475.1.0.46.82
821cac4c-25f2-420c-bab4-c0f9d39f95d6,Zainkhan Zainkhan,nice 🙂,5,0,475.1.0.46.82,2024-08-07T02:01:01,475.1.0.46.82
86bdb1c4-b5a1-453c-ba65-ed05a1f9ac83,Kathy Bailey,I love you both so much!!!!!,5,0,475.1.0.46.82,2024-08-07T02:00:59,475.1.0.46.82
78fbd700-798c-49fb-b99c-7c04d7285fb8,ਅਭਿਸ਼ੇਕ ਜਾਟਵ ਜੇ.ਬੀ.ਐੱਸ,good,5,0,474.0.0.52.74,2024-08-07T02:00:59,474.0.0.52.74
44d67dd6-a607-42ac-abff-5bcfbb91156f,Krishna Das,Good,5,0,475.1.0.46.82,2024-08-07T01:59:58,475.1.0.46.82
4b26cf2d-84c7-4347-91ff-b997362f1b64,Rony boy,nice,1,0,475.1.0.46.82,2024-08-07T01:56:18,475.1.0.46.82
08bc00a3-02c3-49d9-bfdd-a7803a8d2332,Raja Rawat satar 546 RAJA Rawat satar 556,Raha,1,0,474.0.0.52.74,2024-08-07T01:55:24,474.0.0.52.74
c12024f1-9268-46b6-a4db-62303d34fd36,Roy Stewart,Roy Stewart I'm single,5,0,475.1.0.46.82,2024-08-07T01:53:17,475.1.0.46.82
c9e9a491-4579-484e-9118-fd680c9b4a0b,Gyanu Pandey,all is well ❤️‍🩹,5,0,475.1.0.46.82,2024-08-07T01:52:46,475.1.0.46.82
ea04fbe8-841e-43d5-8912-42477afcbad8,Minahil Tariq,I have always update issue,1,0,475.1.0.46.82,2024-08-07T01:52:23,475.1.0.46.82
ade99216-6689-4119-96d4-177a09353e9e,Md Danish,Md Danis,5,0,475.1.0.46.82,2024-08-07T01:51:39,475.1.0.46.82
a3443253-5060-4164-90c2-8705df4140b9,Muhammad Ridzuan,the best app tq,5,0,,2024-08-07T01:51:00,
0e978554-5bfd-4869-9274-557301ee3779,kaizer mudau,it's good & easy to use,5,0,459.1.0.42.84,2024-08-07T01:50:32,459.1.0.42.84
3b577bdf-ee7f-44f4-8d06-4ab43b98fe62,Arthur Sala,"hugh, it's just a movie.",3,0,445.0.0.34.118,2024-08-07T01:50:12,445.0.0.34.118
95a07226-9a06-4b60-aad7-35672cd0b283,Md Murshad,good,5,0,475.1.0.46.82,2024-08-07T01:50:11,475.1.0.46.82
e6d4f8df-f39a-4a99-966f-c7d0b6908fbd,Elizabell Thunderwood,Too many ads & oppressive algorithms & censorship. Ugh,1,0,451.0.0.45.109,2024-08-07T01:49:55,451.0.0.45.109
f603d961-3e32-4526-a92c-3438b44c2002,Janco Vries,Can't access Facebook marketplace. I don't know why. Completely useless,1,0,475.1.0.46.82,2024-08-07T01:49:39,475.1.0.46.82
169397c3-cc3c-4366-bf6b-4a43d105adcf,Shakeel Ahmad,gorgeous,5,0,474.0.0.52.74,2024-08-07T01:47:37,474.0.0.52.74
e24498e5-cf28-4a2a-9c43-dbbfe5bad1b9,Renu Gupta,Manish gupta,5,0,,2024-08-07T01:47:06,
7ef086f5-049c-47c4-998f-619e600eae6c,Gutam Hazra,So good 👍,5,0,465.0.0.63.83,2024-08-07T01:46:19,465.0.0.63.83
01a0c749-6025-4e6c-89c2-c903e90f34fd,Boby Kumar,Bekar,1,0,,2024-08-07T01:45:37,
10021b02-59da-495c-b55c-3eca19f8cacb,ARUN KUMAR SINGH,UDAY KUMAR,5,0,,2024-08-07T01:45:02,
e2cc5846-27e1-4936-85db-215ae7dd4f0b,Kimberly Eurich,I love Facebook..;),5,0,475.1.0.46.82,2024-08-07T01:44:26,475.1.0.46.82
f911928d-2a63-421f-a41d-c9d82f92f4af,Ryan Comahig,good for me,5,0,475.1.0.46.82,2024-08-07T01:43:22,475.1.0.46.82
ec63cd7d-6e4d-4ccc-990a-844511d87074,kardeshar mac donald,Too much ads it's ridiculous way too much,1,1,475.1.0.46.82,2024-08-07T01:41:23,475.1.0.46.82
e55672c4-73d2-430c-98ea-527f5f257d65,Dinesh Kumar,Very nice app,5,0,,2024-08-07T01:41:10,
5f2fc15f-7927-49f9-ab7b-28eb0cf128b5,Mainul Islam,Facebook is a great platform in the world...i love this ♥️♥️,5,0,,2024-08-07T01:41:09,
66dc256c-1091-44c7-a1d8-33a00871939f,Raju Yadav,FB IS ONE OF THE BEST APP,1,0,475.1.0.46.82,2024-08-07T01:40:08,475.1.0.46.82
709e519f-5aed-4670-86ef-0f346ab3a0fe,Erick Warden,Filled with left wing propaganda and right wing censorship.,1,0,475.1.0.46.82,2024-08-07T01:39:39,475.1.0.46.82
